1,0.0,0.25,Bb3,64,80,1,-4
2,0.0,0.25,D4,64,80,1,-2
3,0.25,0.499999,Bb3,64,80,1,-4
4,0.25,0.499999,D4,64,80,1,-2
5,0.499999,0.749999,Bb3,64,80,1,-4
6,0.499999,0.749999,D4,64,80,1,-2
7,0.749999,0.999998,Bb3,64,80,1,-4
8,0.749999,0.999998,D4,64,80,1,-2
9,0.999998,1.25,Bb3,64,80,1,-4
10,0.999998,1.25,D4,64,80,1,-2
12,1.25,1.5,Bb3,64,80,1,-4
13,1.25,1.5,D4,64,80,1,0
15,1.5,1.75,Bb3,64,80,1,-4
16,1.5,1.75,D4,64,80,1,-1
18,1.75,2.0,Bb3,64,80,1,-3
19,1.75,2.0,D4,64,80,1,-1
21,2.0,2.25,Bb3,64,80,1,-4
22,2.0,2.25,Eb4,64,80,1,-1
24,2.25,2.5,Bb3,64,80,1,-4
25,2.25,2.5,Eb4,64,80,1,-1
28,2.5,2.74999,Bb3,64,80,1,-4
29,2.5,2.74999,Eb4,64,80,1,-1
32,2.74999,2.99999,Bb3,64,80,1,-4
33,2.74999,2.99999,Eb4,64,80,1,-1
36,2.99999,3.24999,Bb3,64,80,1,-4
37,2.99999,3.24999,Eb4,64,80,1,-1
40,3.24999,3.49999,Bb3,64,80,1,-4
41,3.24999,3.49999,Eb4,64,80,1,-1
44,3.49999,3.74999,Bb3,64,80,1,-4
45,3.49999,3.74999,Eb4,64,80,1,-1
48,3.74999,3.99999,Bb3,64,80,1,-4
49,3.74999,3.99999,Eb4,64,80,1,-1
52,3.99999,4.24999,Bb3,64,80,1,-3
53,3.99999,4.24999,D4,64,80,1,-1
54,4.24999,4.49999,Bb3,64,80,1,-3
55,4.24999,4.49999,D4,64,80,1,-1
56,4.49999,4.74999,Bb3,64,80,1,-3
57,4.49999,4.74999,D4,64,80,1,-1
58,4.74999,4.99999,Bb3,64,80,1,-4
59,4.74999,4.99999,D4,64,80,1,-1
60,4.99999,5.24999,Bb3,64,80,1,-4
61,4.99999,5.24999,D4,64,80,1,-1
63,5.24999,5.49999,Bb3,64,80,1,-4
64,5.24999,5.49999,D4,64,80,1,-1
66,5.49999,5.74999,Bb3,64,80,1,-4
67,5.49999,5.74999,D4,64,80,1,-1
69,5.74999,5.99999,Bb3,64,80,1,-3
70,5.74999,5.99999,D4,64,80,1,-1
72,5.99999,6.24999,Bb3,64,80,1,-4
73,5.99999,6.24999,Eb4,64,80,1,-1
75,6.24999,6.49999,Bb3,64,80,1,-4
76,6.24999,6.49999,Eb4,64,80,1,-1
79,6.49999,6.74999,Bb3,64,80,1,-4
80,6.49999,6.74999,Eb4,64,80,1,-1
83,6.74999,6.99999,Bb3,64,80,1,-4
84,6.74999,6.99999,Eb4,64,80,1,-1
87,6.99999,7.24999,Bb3,64,80,1,-4
88,6.99999,7.24999,Eb4,64,80,1,-1
91,7.24999,7.49999,Bb3,64,80,1,-4
92,7.24999,7.49999,Eb4,64,80,1,-1
95,7.49999,7.74998,Bb3,64,80,1,-4
96,7.49999,7.74998,Eb4,64,80,1,-1
99,7.74998,7.99998,Bb3,64,80,1,-4
100,7.74998,7.99998,Eb4,64,80,1,-1
103,7.99998,8.24998,Bb3,64,80,1,-4
104,7.99998,8.24998,D4,64,80,1,-1
105,8.24998,8.34959,Bb3,64,80,1,-4
106,8.49998,8.59959,D4,64,80,1,-2
109,8.74998,8.84959,F4,64,80,1,-1
112,8.99998,9.15037,Bb3,64,80,1,-2
121,10.25,10.3496,F3,64,80,1,-5
122,10.5,10.5996,A3,64,80,1,-2
125,10.75,10.8496,C4,64,80,1,-1
128,11.0,11.1504,F3,64,80,1,-3
137,12.25,12.5,Bb1,64,80,1,-5
138,12.25,12.5,Bb2,64,80,1,-1
139,12.5,12.75,D2,64,80,1,-5
140,12.5,12.75,D3,64,80,1,-1
143,12.75,13.0,F2,64,80,1,-5
144,12.75,13.0,F3,64,80,1,-1
147,13.0,13.5,D2,64,80,1,-5
148,13.0,13.5,D3,64,80,1,-1
155,13.75,14.0,D4,64,80,1,-2
156,13.75,14.0,F4,64,80,1,-1
159,14.0,15.0,Eb4,64,80,1,-3
160,14.0,15.0,G4,64,80,1,-1
175,15.75,16.0,E4,64,80,1,-3
176,15.75,16.0,G4,64,80,1,-1
179,16.0,16.5,F4,64,80,1,-2
188,17.0,17.0498,A2,64,80,1,-5
189,17.125,17.1748,Bb2,64,80,1,-4
190,17.25,17.2998,C3,64,80,1,-4
191,17.375,17.4248,D3,64,80,1,-3
192,17.5,17.625,E3,64,80,1,-2
193,17.625,17.75,F3,64,80,1,-1
194,17.75,17.875,E3,64,80,1,-2
195,17.875,18.0,F3,64,80,1,-1
196,18.0,18.1504,F2,64,80,1,-5
203,20.0,20.25,F4,64,80,1,-1
204,20.25,20.5,C5,64,80,1,-1
205,20.5,20.75,A4,64,80,1,-2
207,20.75,21.0,C5,64,80,1,-1
210,21.0,21.25,G4,64,80,1,-5
212,21.25,21.5,C5,64,80,1,-1
214,21.5,21.75,Bb4,64,80,1,-2
216,21.75,22.0,C5,64,80,1,-1
218,22.0,22.25,A4,64,80,1,-2
219,22.25,22.5,F4,64,80,1,-5
220,22.5,22.75,C5,64,80,1,-1
227,24.0,24.25,F4,64,80,1,-5
228,24.25,24.5,C5,64,80,1,-1
229,24.5,24.75,A4,64,80,1,-2
231,24.75,24.9999,C5,64,80,1,-1
234,24.9999,25.2499,E4,64,80,1,-5
236,25.2499,25.4999,C5,64,80,1,-5
238,25.4999,25.7499,G4,64,80,1,-3
240,25.7499,25.9999,C5,64,80,1,-1
242,25.9999,26.2499,F4,64,80,1,-4
243,26.2499,26.4999,A4,64,80,1,-2
244,26.4999,26.7499,C5,64,80,1,-1
