0,0.00318472,0.163376,D5,69,80,0,2
2,0.173249,0.324523,F#5,64,80,0,4
3,0.334395,0.486625,B5,65,80,0,6
5,0.496497,0.648491,F#5,64,80,0,4
6,0.658417,0.809643,C#5,67,80,0,2
8,0.819653,0.973269,F#5,64,80,0,6
9,0.984608,1.14671,D5,69,80,0,4
11,1.15658,1.30786,F#5,64,80,0,6
12,1.31773,1.46996,B4,65,80,0,2
14,1.47983,1.63182,F#5,64,80,0,6
15,1.64175,1.79298,Bb4,67,80,0,3
17,1.80299,1.9566,F#5,64,80,0,4
18,1.96794,2.13004,B4,69,80,0,1
20,2.13992,2.29119,F#5,64,80,0,3
21,2.30106,2.45329,B5,65,80,0,5
23,2.46316,2.61476,F#5,64,80,0,3
24,2.62463,2.77431,C#5,67,80,0,1
26,2.78418,2.93514,F#5,64,80,0,3
27,2.94629,3.10839,D5,69,80,0,1
29,3.11826,3.26953,F#5,64,80,0,3
30,3.27941,3.43164,B4,65,80,0,1
32,3.44151,3.5931,F#5,64,80,0,4
33,3.60297,3.75266,Bb4,67,80,0,1
35,3.76253,3.91348,F#5,64,80,0,4
36,3.92463,4.08673,D5,69,80,0,2
38,4.09661,4.24788,F#5,64,80,0,4
39,4.25775,4.40998,D5,65,80,0,2
41,4.41985,4.57145,B4,64,80,0,1
42,4.58132,4.731,G5,67,80,0,5
44,4.74087,4.89183,E5,64,80,0,3
45,4.90298,5.06508,C#5,69,80,0,2
47,5.07495,5.22622,E5,64,80,0,3
48,5.2361,5.38833,C#5,65,80,0,2
50,5.3982,5.54979,A4,64,80,0,1
51,5.55966,5.70935,F#5,67,80,0,5
53,5.71922,5.87017,D5,64,80,0,2
54,5.88132,6.04342,B4,69,80,0,1
56,6.0533,6.20457,F#5,64,80,0,5
57,6.21444,6.36667,E5,65,80,0,3
59,6.37654,6.52814,D5,64,80,0,1
60,6.53801,6.68769,C#5,67,80,0,2
62,6.69756,6.84852,B4,64,80,0,1
63,6.85967,7.02177,Bb4,69,80,0,2
65,7.03164,7.18291,F#4,64,80,0,1
67,7.19279,7.34502,Bb4,65,80,0,2
69,7.35489,7.50688,C#5,64,80,0,3
71,7.51681,7.66804,F#5,67,80,0,5
73,7.67805,7.83166,E5,64,80,0,2
75,7.843,8.0051,D5,69,80,0,1
77,8.01497,8.16625,F#5,64,80,0,2
78,8.17612,8.32835,B5,65,80,0,5
80,8.33822,8.49022,F#5,64,80,0,3
81,8.50014,8.65137,C#5,67,80,0,1
83,8.66138,8.81499,F#5,64,80,0,3
84,8.82633,8.98844,D5,69,80,0,1
86,8.99831,9.14958,F#5,64,80,0,3
87,9.15945,9.31168,B4,65,80,0,1
89,9.32156,9.47355,F#5,64,80,0,4
90,9.48348,9.6347,Bb4,67,80,0,1
92,9.64471,9.79833,F#5,64,80,0,4
93,9.80967,9.97177,B4,69,80,0,1
95,9.98164,10.1329,F#5,64,80,0,3
96,10.1428,10.295,B5,65,80,0,5
98,10.3049,10.4565,F#5,64,80,0,3
99,10.4664,10.616,C#5,67,80,0,1
101,10.6259,10.7769,F#5,64,80,0,3
102,10.788,10.9501,D5,69,80,0,1
104,10.96,11.1113,F#5,64,80,0,3
105,11.1211,11.2734,B4,65,80,0,1
107,11.2832,11.4348,F#5,64,80,0,4
108,11.4447,11.5944,Bb4,67,80,0,1
110,11.6043,11.7552,F#5,64,80,0,4
111,11.7664,11.9285,D5,69,80,0,2
113,11.9383,12.0896,F#5,64,80,0,4
114,12.0995,12.2517,D5,65,80,0,2
116,12.2616,12.4132,B4,64,80,0,1
117,12.423,12.5727,G5,67,80,0,5
119,12.5826,12.7336,E5,64,80,0,3
120,12.7447,12.9068,C#5,69,80,0,2
122,12.9167,13.068,E5,64,80,0,3
123,13.0778,13.2301,C#5,65,80,0,2
125,13.2399,13.3915,A4,64,80,0,1
126,13.4014,13.5511,A5,67,80,0,5
128,13.5609,13.7119,E5,64,80,0,2
129,13.723,13.8851,F#5,69,80,0,3
131,13.895,14.0463,A5,64,80,0,3
132,14.0562,14.2084,F#5,65,80,0,3
134,14.2183,14.3699,D5,64,80,0,2
135,14.3797,14.5294,A4,67,80,0,1
137,14.5393,14.6902,C#5,64,80,0,3
138,14.7014,15.6781,D5,64,80,0,4
