16,5.00803,5.50981,B2,41,80,1,-3
17,5.00803,5.45563,Eb3,55,80,1,-1
22,5.46007,10.0187,F#2,36,80,1,-5
23,5.46007,10.0187,C#3,50,80,1,-2
32,10.9166,12.3509,C#3,41,80,1,-4
33,10.9166,12.2967,G#3,55,80,1,-1
37,12.2976,12.8012,Bb2,41,80,1,-5
38,12.2976,12.8012,F3,41,80,1,-2
39,12.2976,12.747,Bb3,55,80,1,-1
43,12.7479,13.2461,Eb3,52,80,1,-3
44,12.7479,13.1919,Bb3,47,80,1,-1
47,13.1928,13.6946,F#3,41,80,1,1
48,13.1928,13.6404,Bb3,55,80,1,-1
53,13.6449,14.6084,C#3,41,80,1,-5
54,13.6449,14.5729,G#3,55,80,1,-1
59,14.5738,15.4752,Bb2,41,80,1,-5
60,14.5738,15.5108,F3,41,80,1,-2
61,14.5738,15.4752,Bb3,55,80,1,-1
65,15.4761,17.3012,Eb2,61,80,1,-5
66,15.4761,17.3012,Bb2,50,80,1,-5
67,15.4761,17.3012,G3,61,80,1,-2
68,15.4761,17.3012,Bb3,56,80,1,-1
73,19.1014,21.0037,E3,41,80,1,-5
74,19.1014,20.9318,F#3,41,80,1,-3
75,19.1014,20.9318,Bb3,55,80,1,-2
79,20.9326,21.8252,F#3,41,80,1,-4
80,20.9326,21.8607,G#3,41,80,1,-2
81,20.9326,21.8252,C4,55,80,1,-1
86,21.8296,22.8241,E3,41,80,1,-5
87,21.8296,22.7857,F#3,41,80,1,-4
88,21.8296,22.7857,Bb3,55,80,1,-2
92,22.7867,23.7775,F#3,36,80,1,-4
93,22.7867,23.7775,G#3,36,80,1,-4
94,22.7867,23.8003,C4,50,80,1,-1
100,23.8014,24.9455,Eb3,49,80,1,-1
104,24.3354,24.9692,C#2,49,80,1,-5
109,24.9061,27.0944,C#3,44,80,1,-3
110,24.9061,27.0944,F#2,44,80,1,-1
