0,0.00888105,1.43784,C#5,49,80,0,6
1,1.38456,1.63323,Bb4,49,80,0,4
2,1.60747,1.86058,F#4,49,80,0,3
3,1.83483,2.33305,Eb4,49,80,0,2
4,2.27977,2.524,F#4,49,80,0,3
5,2.49824,2.75402,Bb4,49,80,0,4
6,2.73181,3.26468,C#5,49,80,0,6
7,3.21139,3.45651,Bb4,49,80,0,4
8,3.43075,3.68653,F#4,49,80,0,3
9,3.66077,4.1661,Eb4,49,80,0,2
10,4.11282,4.36149,F#4,49,80,0,3
11,4.33573,4.58884,Bb4,49,80,0,5
12,4.56309,5.00714,F#4,44,80,0,3
13,5.00803,5.25226,F#4,49,80,0,1
14,5.00803,5.45563,F#3,41,80,0,2
15,5.00803,5.45563,B3,55,80,0,5
18,5.2265,5.48228,Eb4,46,80,0,3
19,5.46007,5.99294,F#4,34,80,0,1
20,5.46007,10.0187,F#3,26,80,0,2
21,5.46007,10.0187,Bb3,40,80,0,5
24,5.93965,6.18477,F4,49,80,0,4
25,6.15901,6.41479,Eb4,49,80,0,3
26,6.38903,10.0907,C#4,44,80,0,1
27,10.0196,10.5178,Eb4,49,80,0,2
28,10.4645,10.8642,F#4,44,80,0,3
29,10.9166,12.2967,C#4,41,80,0,1
30,10.9166,12.2967,F4,41,80,0,2
31,10.9166,12.2967,G#4,55,80,0,4
34,12.2976,12.8012,C#4,41,80,0,1
35,12.2976,12.8012,F4,41,80,0,2
36,12.2976,12.747,C#5,55,80,0,5
40,12.7479,13.2461,Eb4,41,80,0,1
41,12.7479,13.1919,F#4,41,80,0,2
42,12.7479,13.1919,Bb4,55,80,0,4
45,13.1928,13.437,C#4,41,80,0,1
46,13.1928,13.4104,F#4,55,80,0,2
49,13.4113,13.6671,Bb4,49,80,0,5
50,13.6449,14.1777,G#4,49,80,0,1
51,13.6449,14.5729,C#4,46,80,0,2
52,13.6449,14.5729,F4,60,80,0,3
55,14.1244,14.6271,C#5,49,80,0,5
56,14.5738,15.5108,D4,41,80,0,1
57,14.5738,15.5108,F4,41,80,0,2
58,14.5738,15.4752,Bb4,55,80,0,4
62,15.4761,17.3012,Eb4,23,80,0,1
63,15.4761,17.3012,Bb4,23,80,0,2
64,15.4761,17.3012,Eb5,37,80,0,5
69,17.3021,18.7026,Bb4,49,80,0,2
70,18.6493,19.049,B4,44,80,0,3
71,19.1014,20.5357,C#5,49,80,0,1
72,19.1014,20.9318,C#4,49,80,0,5
76,20.4824,20.731,Bb4,49,80,0,3
77,20.7053,20.9584,F#4,49,80,0,2
78,20.9326,21.4309,Eb4,49,80,0,1
82,21.3776,21.6218,F#4,49,80,0,2
83,21.5961,21.8518,Bb4,49,80,0,4
84,21.8296,22.3683,C#5,49,80,0,1
85,21.8296,22.7857,C#4,54,80,0,5
89,22.3129,22.5678,Bb4,49,80,0,3
90,22.541,22.8145,F#4,49,80,0,2
91,22.7867,23.3434,Eb4,49,80,0,1
95,23.2838,23.5659,F#4,49,80,0,2
96,23.5358,23.8315,Bb4,49,80,0,5
97,23.8014,24.3343,F#4,44,80,0,1
98,23.8014,24.3021,Bb3,44,80,0,2
99,23.8014,24.3343,C#4,58,80,0,4
101,24.3354,24.6422,F#4,49,80,0,1
102,24.3354,24.8666,G#3,41,80,0,2
103,24.3354,24.9004,B3,55,80,0,5
105,24.6096,24.9342,Eb4,49,80,0,3
106,24.9061,25.5825,F#4,49,80,0,3
107,24.9061,27.1146,F#3,41,80,0,2
108,24.9061,27.1146,Bb3,55,80,0,5
111,25.5149,25.826,F4,49,80,0,4
112,25.7933,26.118,Eb4,47,80,0,3
113,26.0853,27.0944,C#4,40,80,0,2
