9,4.53326,4.99908,C5,64,80,0,4
10,5.02936,5.49225,Bb4,65,80,0,3
12,5.52253,5.99031,C5,64,80,0,4
14,6.02058,6.48836,D5,67,80,0,5
16,6.51863,6.98153,G4,64,80,0,2
17,7.0118,7.4747,C5,65,80,0,5
19,7.50497,7.73154,Bb4,64,80,0,4
20,7.74716,7.98447,A4,64,80,0,3
21,8.004,9.02843,Bb4,69,80,0,4
24,9.02941,10.0197,G#4,65,80,0,3
26,10.0206,10.4884,G4,67,80,0,2
27,10.5187,10.9816,C5,64,80,0,5
29,11.0119,12.5031,F4,65,80,0,2
33,12.5334,12.7609,Eb4,64,80,0,2
35,12.7765,13.0138,D4,64,80,0,2
36,13.0295,13.4923,G4,65,80,0,1
37,13.0295,15.0109,C4,65,80,0,5
39,13.5226,13.9904,F4,64,80,0,4
41,14.0207,15.0109,Eb4,67,80,0,3
44,15.0002,15.0871,D4,65,80,0,2
45,15.0119,15.9992,B3,65,80,0,1
47,15.0783,15.1652,Eb4,64,80,0,3
48,15.1564,16.0002,D4,59,80,0,2
51,16.0041,17.0285,C4,69,80,0,1
54,16.5334,16.9992,G4,64,80,0,3
57,17.0295,18.4906,C5,65,80,0,5
60,17.5227,17.9905,Eb4,64,80,0,2
63,18.0207,18.262,D4,67,80,0,1
65,18.2778,18.5054,F#4,64,80,0,2
67,18.5212,18.7497,Bb4,64,80,0,1
68,18.5212,18.9882,G4,64,80,0,2
70,18.7655,19.0029,C5,64,80,0,1
72,19.0188,19.2584,D5,65,80,0,1
74,19.2743,19.5049,E5,64,80,0,3
76,19.5208,19.7514,F5,64,80,0,1
78,19.7673,20.0089,G5,64,80,0,2
80,20.0287,20.2992,G#5,69,80,0,3
82,20.3148,20.5424,F5,64,80,0,1
83,20.558,20.7855,C6,64,80,0,5
85,20.8011,21.0385,Bb5,64,80,0,3
86,21.0541,21.2904,G#5,65,80,0,2
88,21.306,21.5316,G5,64,80,0,2
89,21.5472,21.7738,F5,64,80,0,1
91,21.7894,22.0297,Eb5,64,80,0,3
92,22.0453,22.2865,D5,67,80,0,2
94,22.3021,22.5277,Bb4,64,80,0,1
95,22.5434,22.7699,F5,64,80,0,5
