0,2.43242,3.24323,B3,64,80,0,3
1,3.24323,4.05404,E4,64,80,0,6
2,3.24323,3.64863,G#3,64,80,0,2
4,3.64863,4.05404,B3,64,80,0,3
6,4.05404,4.45944,Eb4,64,80,0,4
7,4.05404,4.45944,G#3,64,80,0,2
8,4.45944,4.86484,E4,64,80,0,5
9,4.45944,4.86484,B3,64,80,0,3
11,4.86484,6.89186,F#4,64,80,0,6
12,4.86484,5.27025,A3,64,80,0,2
13,4.86484,7.29726,Eb4,64,80,0,4
15,5.27025,5.67565,B3,64,80,0,2
17,5.67565,6.08105,A3,64,80,0,1
18,6.08105,6.48646,B3,64,80,0,2
20,6.48646,6.89186,A3,64,80,0,1
22,6.89186,7.29726,G#4,64,80,0,2
23,6.89186,7.29726,B3,64,80,0,5
25,7.29726,7.70267,G#4,64,80,0,1
26,7.29726,7.70267,A3,64,80,0,2
27,7.29726,8.10807,Eb4,64,80,0,5
28,7.70267,8.10807,F#4,64,80,0,1
29,7.70267,8.10807,B3,64,80,0,3
31,8.10807,9.72968,E4,64,80,0,1
32,8.10807,10.1351,G#4,64,80,0,3
33,8.10807,8.51347,G#3,64,80,0,5
35,8.51347,8.91888,B3,64,80,0,2
37,8.91888,9.32428,G#3,64,80,0,1
38,9.32428,9.72968,B3,64,80,0,2
40,9.72968,10.1351,G#3,64,80,0,1
42,10.1351,10.5405,A4,64,80,0,2
43,10.1351,10.5405,E4,64,80,0,5
45,10.5405,10.9459,A4,64,80,0,1
46,10.5405,10.9459,B3,64,80,0,5
47,10.9459,11.3513,G#4,64,80,0,2
48,10.9459,11.3513,E4,64,80,0,3
50,11.3513,12.5675,C#5,64,80,0,1
51,11.3513,11.7567,Eb4,64,80,0,5
53,11.7567,12.1621,A4,64,80,0,3
55,12.1621,12.5675,B3,64,80,0,1
56,12.5675,12.9729,B4,64,80,0,2
57,12.5675,12.9729,Eb4,64,80,0,5
59,12.9729,13.3783,A4,64,80,0,1
60,12.9729,13.3783,B3,64,80,0,5
62,13.3783,13.7837,G#4,64,80,0,2
63,13.3783,13.7837,E4,64,80,0,4
65,13.7837,14.1891,Eb4,64,80,0,1
66,13.7837,14.1891,G#3,64,80,0,3
