3,0.434784,1.73914,F3,65,80,1,-5
7,0.869568,1.30435,G#3,65,80,1,-3
8,0.869568,1.30435,C#4,65,80,1,-1
11,1.30435,1.73914,G#3,65,80,1,-3
12,1.30435,1.73914,C#4,65,80,1,-1
15,1.73914,3.04349,E3,65,80,1,-4
16,2.17392,2.6087,G3,65,80,1,-2
17,2.17392,2.6087,C4,65,80,1,-1
19,2.6087,3.04349,G3,65,80,1,-2
20,2.6087,3.04349,C4,65,80,1,-1
21,3.04349,4.34784,Eb3,65,80,1,-5
23,3.47827,3.91306,F#3,65,80,1,3
24,3.47827,3.91306,C4,65,80,1,-1
27,3.91306,4.34784,F#3,65,80,1,-3
28,3.91306,4.34784,C4,65,80,1,-1
32,4.34784,5.65219,C#3,65,80,1,-5
33,4.78262,5.21741,F3,65,80,1,-3
34,4.78262,5.21741,Bb3,65,80,1,-1
36,5.21741,5.65219,F3,65,80,1,-3
37,5.21741,5.65219,Bb3,65,80,1,-1
39,5.65219,6.95654,D3,65,80,1,-5
40,6.08698,6.52176,F3,65,80,1,-4
41,6.08698,6.52176,Bb3,65,80,1,-1
44,6.52176,6.95654,F3,65,80,1,-4
45,6.52176,6.95654,B3,65,80,1,-1
49,6.95654,8.2609,Eb3,65,80,1,-5
50,7.39133,7.82611,G#3,65,80,1,-2
51,7.39133,7.82611,C4,65,80,1,-1
53,7.82611,8.2609,G#3,65,80,1,-2
54,7.82611,8.2609,C4,65,80,1,-1
55,8.2609,8.69568,Eb2,88,80,1,-5
57,8.69568,9.13046,Eb3,88,80,1,-5
58,8.69568,9.13046,Bb3,88,80,1,-2
59,8.69568,9.13046,C#4,88,80,1,-1
63,9.13046,9.56525,Eb3,88,80,1,-5
64,9.13046,9.56525,G3,88,80,1,-3
65,9.13046,9.56525,C#4,88,80,1,-1
68,9.56525,10.0,G#2,88,80,1,-5
69,10.0,10.4348,Eb3,88,80,1,-4
70,10.0,10.4348,G#3,88,80,1,-2
71,10.0,10.4348,C4,88,80,1,-1
73,10.4348,10.8696,Eb3,88,80,1,-4
74,10.4348,10.8696,G#3,88,80,1,-2
75,10.4348,10.8696,C4,88,80,1,-1
76,10.8696,12.174,F3,65,80,1,-5
79,11.3044,11.7392,G#3,65,80,1,-3
80,11.3044,11.7392,C#4,65,80,1,-1
83,11.7392,12.174,G#3,65,80,1,-3
84,11.7392,12.174,C#4,65,80,1,-1
87,12.174,13.4783,E3,65,80,1,-5
88,12.6087,13.0435,G3,65,80,1,-4
89,12.6087,13.0435,C#4,65,80,1,-1
91,13.0435,13.4783,G3,65,80,1,-3
92,13.0435,13.4783,C4,65,80,1,-1
94,13.4783,14.7827,Eb3,65,80,1,-5
100,13.9131,14.3479,F#3,65,80,1,-4
101,13.9131,14.3479,C4,65,80,1,-1
105,14.3479,14.7827,F#3,65,80,1,-3
106,14.3479,14.7827,C4,65,80,1,-1
109,14.7827,16.087,C#3,65,80,1,-5
111,15.2174,15.6522,F3,65,80,1,-4
112,15.2174,15.6522,C4,65,80,1,-1
114,15.6522,16.087,F3,65,80,1,-4
115,15.6522,16.087,Bb3,65,80,1,-1
117,16.087,17.3914,D3,65,80,1,-5
118,16.5218,16.9566,F3,65,80,1,-4
119,16.5218,16.9566,Bb3,65,80,1,-1
122,16.9566,17.3914,F3,65,80,1,-3
123,16.9566,17.3914,B3,65,80,1,-1
127,17.3914,17.8261,Eb2,65,80,1,-5
128,17.8261,18.2609,Eb3,65,80,1,-5
129,17.8261,18.2609,G#3,65,80,1,-2
130,17.8261,18.2609,C4,65,80,1,-1
132,18.2609,18.6957,Eb3,65,80,1,-4
133,18.2609,18.6957,G#3,65,80,1,-2
134,18.2609,18.6957,C4,65,80,1,-1
136,18.6957,19.1305,Eb2,65,80,1,-5
140,19.1305,19.5653,Eb3,65,80,1,-5
141,19.1305,19.5653,G3,65,80,1,-5
142,19.1305,19.5653,C#4,65,80,1,-1
146,19.5653,20.0001,Eb3,65,80,1,-1
147,19.5653,20.0001,Bb3,65,80,1,-2
148,19.5653,20.0001,C#4,65,80,1,-1
152,20.0001,20.4348,G#2,65,80,1,-5
153,20.4348,20.8696,Eb3,65,80,1,-3
154,20.4348,20.8696,C4,65,80,1,-1
