0,0.0,0.749999,Eb4,49,80,0,2
1,0.0,0.749999,C5,49,80,0,5
2,0.0,0.499999,G#2,49,80,1,-5
3,0.499999,0.999998,Eb3,49,80,1,-3
4,0.499999,0.749999,C4,49,-1,1,-1
5,0.749999,0.999998,C4,49,80,0,1
6,0.749999,0.999998,G#4,49,80,0,4
7,0.999998,0.999998,C4,49,80,0,1
8,0.999998,1.25,G#4,49,80,0,4
9,0.999998,1.5,C3,49,80,1,-4
10,0.999998,1.5,G#3,49,80,1,-1
11,1.25,1.5,Eb4,49,80,0,2
12,1.25,1.5,C5,49,80,0,5
13,1.5,2.25,Eb4,49,80,0,2
14,1.5,2.25,C5,49,80,0,5
15,1.5,2.0,G#2,49,80,1,-5
16,2.0,2.5,Eb3,49,80,1,-3
17,2.0,2.25,C4,49,-1,1,-1
18,2.25,2.5,C4,49,80,0,1
19,2.25,2.5,G#4,49,80,0,4
20,2.5,2.5,C4,49,80,0,1
21,2.5,2.74999,G#4,49,80,0,4
22,2.5,2.99999,C3,49,80,1,-4
23,2.5,2.99999,G#3,49,80,1,-1
24,2.74999,2.99999,Eb4,49,80,0,2
25,2.74999,2.99999,C5,49,80,0,5
26,2.99999,3.37499,F4,49,80,0,1
27,2.99999,3.37499,C#5,49,80,0,4
28,2.99999,3.49999,G#2,49,80,1,-5
29,3.37499,3.43749,Eb5,49,80,0,5
30,3.43749,3.49999,C#5,49,80,0,4
31,3.49999,3.99999,Eb4,49,80,0,1
32,3.49999,3.99999,C5,49,80,0,3
33,3.49999,3.99999,C#3,49,80,1,-5
34,3.49999,3.99999,C#4,49,-1,1,-1
35,3.99999,3.99999,C#4,49,80,0,1
36,3.99999,4.49999,Bb4,49,80,0,2
37,3.99999,4.49999,F3,49,80,1,-3
38,3.99999,4.49999,G#3,49,80,1,-2
39,4.49999,5.24999,Eb4,49,80,0,1
40,4.49999,5.24999,C5,49,80,0,4
41,4.49999,4.99999,G#2,49,80,1,-5
42,4.99999,5.49999,G#3,49,80,1,-5
43,4.99999,5.49999,C4,49,80,1,-3
44,5.24999,5.49999,G#4,49,80,0,2
45,5.49999,5.74999,G#4,49,80,0,1
46,5.49999,5.99999,C4,49,80,1,-3
47,5.49999,5.99999,Eb4,49,80,1,-1
48,5.74999,5.99999,C5,49,80,0,2
49,5.74999,5.99999,Eb5,49,80,0,4
50,5.99999,6.74999,G#4,49,80,0,1
51,5.99999,6.74999,F5,49,80,0,5
52,5.99999,6.49999,F3,49,80,1,-5
53,6.49999,6.99999,C4,49,80,1,-2
54,6.49999,6.99999,F4,49,80,1,-1
55,6.74999,6.99999,C5,49,80,0,2
56,6.99999,7.24999,G#4,49,80,0,1
57,6.99999,7.24999,C5,49,80,0,2
58,6.99999,7.49999,G#3,49,80,1,-4
59,6.99999,7.49999,C4,49,80,1,-2
60,7.24999,7.49999,Eb5,49,80,0,4
61,7.49999,8.24998,G#4,49,80,0,1
62,7.49999,8.24998,F5,49,80,0,5
63,7.49999,7.99998,F3,49,80,1,-5
64,7.99998,8.49998,C4,49,80,1,-2
65,7.99998,8.49998,F4,49,80,1,-1
66,8.24998,8.49998,C5,49,80,0,2
67,8.49998,8.74998,G#4,49,80,0,1
68,8.49998,8.74998,C5,49,80,0,2
69,8.49998,8.99998,G#3,49,80,1,-4
70,8.49998,8.99998,C4,49,80,1,-2
71,8.74998,8.99998,Eb5,49,80,0,4
72,8.99998,9.24998,G4,49,80,0,1
73,8.99998,9.24998,G5,49,80,0,5
74,8.99998,9.49998,Eb3,49,80,1,-5
75,9.24998,9.49998,F5,49,80,0,4
76,9.49998,9.99998,G4,49,80,0,1
77,9.49998,9.99998,Eb5,49,80,0,5
78,9.49998,9.99998,G3,49,80,1,-3
79,9.49998,9.99998,C4,49,80,1,-1
80,9.99998,10.5,F4,49,80,0,1
81,9.99998,10.5,D5,49,80,0,4
82,9.99998,10.5,G3,49,80,1,-3
83,9.99998,10.5,B3,49,80,1,-1
84,10.5,11.25,G4,49,80,0,1
85,10.5,11.25,Eb5,49,80,0,5
86,10.5,11.0,C3,49,80,1,-5
87,11.0,11.5,G3,49,80,1,-2
88,11.0,11.5,C4,49,80,1,-1
89,11.25,11.5,Eb4,49,80,0,1
90,11.25,11.5,C5,49,80,0,3
91,11.5,11.75,Eb4,49,80,0,1
92,11.5,11.75,C5,49,80,0,3
93,11.5,12.0,Eb3,49,80,1,-4
94,11.5,12.0,G3,49,80,1,-2
95,11.75,12.0,Eb5,49,80,0,5
96,12.0,12.75,G4,49,80,0,1
97,12.0,12.75,C#5,49,80,0,4
98,12.0,12.75,Eb5,49,80,0,5
99,12.0,12.5,Eb2,49,80,1,-5
100,12.5,13.0,Bb3,49,80,1,-2
101,12.5,13.0,C#4,49,80,1,-1
