0,0.0,0.25,D4,0,0,0,2
1,0.25,0.5,E4,0,0,0,3
2,0.5,0.75,F4,0,0,0,1
3,0.75,1.0,G4,0,0,0,2
4,1.0,1.25,A4,0,0,0,3
5,1.25,1.5,Bb4,0,0,0,4
6,1.5,1.75,C#4,0,0,0,1
7,1.75,2.0,Bb4,0,0,0,4
8,2.0,2.25,A4,0,0,0,3
9,2.25,2.5,G4,0,0,0,2
10,2.5,2.75,F4,0,0,0,1
11,2.75,3.0,E4,0,0,0,2
12,3.0,3.5,F4,0,0,0,1
13,3.5,4.0,A4,0,0,0,2
14,4.0,4.5,D5,0,0,0,4
15,4.5,5.0,G4,0,0,0,1
16,5.0,5.5,C#5,0,0,0,2
17,5.5,6.0,E5,0,0,0,3
18,6.0,6.25,D5,0,0,0,2
19,6.25,6.5,E5,0,0,0,3
20,6.5,6.75,F5,0,0,0,1
21,6.75,7.0,G5,0,0,0,2
22,7.0,7.25,A5,0,0,0,3
23,7.25,7.5,Bb5,0,0,0,4
24,7.5,7.75,C#5,0,0,0,1
25,7.75,8.0,Bb5,0,0,0,4
26,8.0,8.25,A5,0,0,0,3
27,8.25,8.5,G5,0,0,0,2
28,8.5,8.75,F5,0,0,0,1
29,8.75,9.0,E5,0,0,0,2
30,9.0,9.25,F5,0,0,0,3
31,9.25,9.5,D5,0,0,0,1
32,9.5,9.75,E5,0,0,0,2
33,9.75,10.0,F5,0,0,0,3
34,10.0,10.25,G5,0,0,0,4
35,10.25,10.5,A5,0,0,0,5
36,10.5,10.75,Bb4,0,0,0,1
37,10.75,11.0,A5,0,0,0,5
38,11.0,11.25,G5,0,0,0,4
39,11.25,11.5,F5,0,0,0,3
40,11.5,11.75,E5,0,0,0,2
41,11.75,12.0,D5,0,0,0,1
42,12.0,12.25,E5,0,0,0,3
43,12.25,12.5,C5,0,0,0,1
44,12.5,12.75,D5,0,0,0,2
45,12.75,13.0,E5,0,0,0,3
46,13.0,13.25,F5,0,0,0,4
47,13.25,13.5,G5,0,0,0,5
48,13.5,13.75,A4,0,0,0,1
49,13.75,14.0,G5,0,0,0,5
50,14.0,14.25,F5,0,0,0,4
51,14.25,14.5,E5,0,0,0,3
52,14.5,14.75,D5,0,0,0,2
53,14.75,15.0,C5,0,0,0,1
54,15.0,15.25,D5,0,0,0,3
55,15.25,15.5,E5,0,0,0,4
56,15.5,15.75,F5,0,0,0,5
57,15.75,16.0,D5,0,0,0,3
58,16.0,16.25,E5,0,0,0,4
59,16.25,16.5,F5,0,0,0,5
60,16.5,17.5,G4,0,0,0,1
61,18.0,18.25,C5,0,0,0,3
62,18.25,18.5,D5,0,0,0,4
63,18.5,18.75,E5,0,0,0,5
64,18.75,19.0,C5,0,0,0,3
65,19.0,19.25,D5,0,0,0,4
66,19.25,19.5,E5,0,0,0,5
67,19.5,20.5,F4,0,0,0,1
68,20.5,21.0,Bb4,0,0,0,4
69,21.0,21.5,Bb4,0,0,0,4
70,21.5,22.0,A4,0,0,0,3
71,22.0,22.5,G4,0,0,0,2
72,22.5,22.75,C5,0,0,0,5
73,22.75,23.0,Bb4,0,0,0,4
74,23.0,23.25,A4,0,0,0,3
75,23.25,23.5,G4,0,0,0,2
76,23.5,23.75,F4,0,0,0,1
77,23.75,24.0,E4,0,0,0,2
78,24.0,24.25,F4,0,0,0,3
79,24.25,24.5,G4,0,0,0,4
80,24.5,25.25,G4,0,0,0,2
81,25.25,25.5,F4,0,0,0,1
82,25.5,26.0,F4,0,0,0,2
83,26.0,26.5,C5,0,0,0,3
84,26.5,27.0,C5,0,0,0,3
85,27.0,28.5,C5,0,0,0,3
86,28.5,30.0,C5,0,0,0,3
87,30.0,31.5,C5,0,0,0,3
88,31.5,31.75,C5,0,0,0,3
89,31.75,32.0,Bb4,0,0,0,2
90,32.0,32.25,A4,0,0,0,1
91,32.25,32.5,G4,0,0,0,3
92,32.5,32.75,F4,0,0,0,2
93,32.75,33.0,E4,0,0,0,1
94,33.0,33.25,C5,0,0,0,5
95,33.25,33.5,D4,0,0,0,1
96,33.5,33.75,E4,0,0,0,2
97,33.75,34.0,F#4,0,0,0,3
98,34.0,34.25,G4,0,0,0,1
99,34.25,34.5,A4,0,0,0,2
100,34.5,34.75,Bb4,0,0,0,3
101,34.75,35.0,A4,0,0,0,2
102,35.0,35.25,G4,0,0,0,1
103,35.25,35.5,F4,0,0,0,3
104,35.5,35.75,E4,0,0,0,2
105,35.75,36.0,D4,0,0,0,1
106,36.0,36.25,Bb4,0,0,0,5
107,36.25,36.5,C4,0,0,0,1
108,36.5,36.75,D4,0,0,0,2
109,36.75,37.0,E4,0,0,0,3
110,37.0,37.25,F4,0,0,0,1
111,37.25,37.5,G4,0,0,0,2
112,37.5,37.75,A4,0,0,0,3
113,37.75,38.0,B4,0,0,0,1
114,38.0,38.25,C5,0,0,0,2
115,38.25,38.5,D5,0,0,0,3
116,38.5,38.75,E5,0,0,0,4
117,38.75,39.0,F5,0,0,0,5
118,39.0,39.25,G#4,0,0,0,1
119,39.25,39.5,F5,0,0,0,5
120,39.5,39.75,E5,0,0,0,4
121,39.75,40.0,D5,0,0,0,3
122,40.0,40.25,C5,0,0,0,2
123,40.25,40.5,B4,0,0,0,1
124,40.5,40.75,C5,0,0,0,2
125,40.75,41.0,B4,0,0,0,1
126,41.0,41.25,D5,0,0,0,4
127,41.25,41.5,C5,0,0,0,3
128,41.5,41.75,B4,0,0,0,2
129,41.75,42.0,A4,0,0,0,1
130,42.0,42.25,G#4,0,0,0,3
131,42.25,42.5,A4,0,0,0,4
132,42.5,42.75,G#4,0,0,0,3
133,42.75,43.0,F#4,0,0,0,2
134,43.0,43.25,E4,0,0,0,1
135,43.25,43.5,D4,0,0,0,3
136,43.5,43.75,C4,0,0,0,2
137,43.75,44.0,D4,0,0,0,1
138,44.0,44.25,E4,0,0,0,2
139,44.25,44.5,F#4,0,0,0,3
140,44.5,44.75,G#4,0,0,0,4
141,44.75,45.0,A4,0,0,0,5
142,45.0,45.25,D4,0,0,0,1
143,45.25,45.5,C5,0,0,0,4
144,45.5,45.75,B4,0,0,0,3
145,45.75,46.0,A4,0,0,0,1
146,46.0,46.25,G#4,0,0,0,3
147,46.25,46.5,F#4,0,0,0,2
148,46.5,46.75,E4,0,0,0,1
149,46.75,47.0,F#4,0,0,0,2
150,47.0,47.25,G#4,0,0,0,3
151,47.25,47.5,A4,0,0,0,1
152,47.5,47.75,B4,0,0,0,2
153,47.75,48.0,C5,0,0,0,3
154,48.0,48.25,F#4,0,0,0,1
155,48.25,48.5,E5,0,0,0,5
156,48.5,48.75,D5,0,0,0,4
157,48.75,49.0,C5,0,0,0,3
158,49.0,49.25,B4,0,0,0,2
159,49.25,49.5,A4,0,0,0,1
160,49.5,49.75,G#4,0,0,0,2
161,49.75,50.0,A4,0,0,0,1
162,50.0,50.25,B4,0,0,0,2
163,50.25,50.5,C5,0,0,0,3
164,50.5,50.75,D5,0,0,0,4
165,50.75,51.0,E5,0,0,0,5
166,51.0,51.25,A4,0,0,0,1
167,51.25,51.5,F5,0,0,0,5
168,51.5,51.75,E5,0,0,0,4
169,51.75,52.0,D5,0,0,0,3
170,52.0,52.25,C5,0,0,0,2
171,52.25,52.5,B4,0,0,0,1
172,52.5,52.75,A5,0,0,0,4
173,52.75,53.0,G#5,0,0,0,3
174,53.0,53.25,F#5,0,0,0,2
175,53.25,53.5,E5,0,0,0,1
176,53.5,54.0,A5,0,0,0,4
177,54.0,54.25,A5,0,0,0,4
178,54.25,54.5,D5,0,0,0,1
179,54.5,55.25,B4,0,0,0,2
180,55.25,55.5,A4,0,0,0,1
181,55.5,56.25,A4,0,0,0,2
182,56.25,56.5,A4,0,0,0,3
183,56.5,56.75,Bb4,0,0,0,4
184,56.75,57.0,C5,0,0,0,5
185,57.0,57.5,D4,0,0,0,1
186,57.5,58.0,F#4,0,0,0,2
187,58.0,58.5,A4,0,0,0,3
188,58.5,58.75,Bb4,0,0,0,4
189,58.75,59.0,G4,0,0,0,1
190,59.0,59.25,A4,0,0,0,2
191,59.25,59.5,Bb4,0,0,0,3
192,59.5,59.75,C5,0,0,0,4
193,59.75,60.0,D5,0,0,0,5
194,60.0,60.25,E4,0,0,0,1
195,60.25,60.5,D5,0,0,0,5
196,60.5,60.75,C5,0,0,0,4
197,60.75,61.0,Bb4,0,0,0,3
198,61.0,61.25,A4,0,0,0,2
199,61.25,61.5,G4,0,0,0,1
200,61.5,62.0,A4,0,0,0,2
201,62.0,62.25,F5,0,0,0,5
202,62.25,62.5,E5,0,0,0,4
203,62.5,63.0,F5,0,0,0,5
204,63.0,63.5,G4,0,0,0,1
205,63.5,64.0,E5,0,0,0,5
206,64.5,64.75,D5,0,0,0,2
207,64.75,65.0,E5,0,0,0,3
208,65.0,65.25,F5,0,0,0,1
209,65.25,65.5,G5,0,0,0,2
210,65.5,65.75,A5,0,0,0,3
211,65.75,66.0,Bb5,0,0,0,4
212,66.0,66.25,C#5,0,0,0,1
213,66.25,66.5,Bb5,0,0,0,4
214,66.5,66.75,A5,0,0,0,3
215,66.75,67.0,G5,0,0,0,2
216,67.0,67.25,F5,0,0,0,1
217,67.25,67.5,E5,0,0,0,3
218,67.5,68.0,F5,0,0,0,4
219,68.0,68.5,D5,0,0,0,2
220,68.5,69.0,G4,0,0,0,1
221,69.0,69.25,G4,0,0,0,1
222,69.25,69.5,D5,0,0,0,4
223,69.5,69.75,C#5,0,0,0,3
224,69.75,70.0,E5,0,0,0,4
225,70.0,70.25,A4,0,0,0,1
226,70.25,70.5,C#5,0,0,0,3
227,70.5,70.75,D5,0,0,0,4
228,70.75,71.0,B4,0,0,0,2
229,71.0,71.75,C#5,0,0,0,3
230,71.75,72.0,D5,0,0,0,4
231,72.0,72.25,D5,0,0,0,4
232,72.25,72.5,C5,0,0,0,3
233,72.5,72.75,Bb4,0,0,0,2
234,72.75,73.0,A4,0,0,0,1
235,73.0,73.25,G4,0,0,0,2
236,73.25,73.5,F4,0,0,0,1
237,73.5,73.75,Bb4,0,0,0,4
238,73.75,74.0,C#4,0,0,0,1
239,74.0,74.25,D4,0,0,0,2
240,74.25,74.5,E4,0,0,0,3
241,74.5,74.75,F4,0,0,0,1
242,74.75,75.0,G4,0,0,0,2
243,75.0,75.25,A4,0,0,0,3
244,75.25,75.5,D5,0,0,0,5
245,75.5,76.0,F4,0,0,0,1
246,76.0,76.25,E4,0,0,0,2
247,76.25,76.5,D4,0,0,0,1
248,76.5,78.0,D4,0,0,0,2
0,3.0,3.25,D3,0,0,1,-5
1,3.25,3.5,E3,0,0,1,-4
2,3.5,3.75,F3,0,0,1,-3
3,3.75,4.0,G3,0,0,1,-2
4,4.0,4.25,A3,0,0,1,-1
5,4.25,4.5,Bb3,0,0,1,-2
6,4.5,4.75,C#3,0,0,1,-5
7,4.75,5.0,Bb3,0,0,1,-2
8,5.0,5.25,A3,0,0,1,-1
9,5.25,5.5,G3,0,0,1,-2
10,5.5,5.75,F3,0,0,1,-3
11,5.75,6.0,E3,0,0,1,-4
12,6.0,6.5,F3,0,0,1,-3
