0,0.0,0.5,G4,0,0,0,1
1,0.5,1.0,A4,0,0,0,2
2,1.0,1.5,G4,0,0,0,1
3,1.5,2.0,A4,0,0,0,2
4,2.0,2.5,B4,0,0,0,3
5,2.5,3.0,A4,0,0,0,2
6,3.0,3.5,B4,0,0,0,3
7,3.5,4.0,A4,0,0,0,2
8,4.0,4.5,G4,0,0,0,1
9,4.5,5.0,A4,0,0,0,2
10,5.0,5.5,B4,0,0,0,3
11,5.5,6.0,C5,0,0,0,4
12,6.0,7.0,D5,0,0,0,5
13,8.0,8.5,C5,0,0,0,4
14,8.5,9.0,D5,0,0,0,5
15,9.0,9.5,C5,0,0,0,4
16,9.5,10.0,D5,0,0,0,5
17,10.0,10.5,C5,0,0,0,4
18,10.5,11.0,B4,0,0,0,3
19,11.0,12.0,A4,0,0,0,2
20,12.0,12.5,B4,0,0,0,3
21,12.5,13.0,C5,0,0,0,4
22,13.0,13.5,B4,0,0,0,3
23,13.5,14.0,C5,0,0,0,4
24,14.0,14.5,B4,0,0,0,3
25,14.5,15.0,A4,0,0,0,2
26,15.0,16.0,G4,0,0,0,1
27,16.0,16.5,G4,0,0,0,1
28,16.5,17.0,A4,0,0,0,2
29,17.0,17.5,G4,0,0,0,1
30,17.5,18.0,A4,0,0,0,2
31,18.0,18.5,B4,0,0,0,3
32,18.5,19.0,A4,0,0,0,2
33,19.0,19.5,B4,0,0,0,3
34,19.5,20.0,A4,0,0,0,2
35,20.0,20.5,G4,0,0,0,1
36,20.5,21.0,A4,0,0,0,2
37,21.0,21.5,B4,0,0,0,3
38,21.5,22.0,C5,0,0,0,4
39,22.0,23.0,D5,0,0,0,5
40,24.0,24.5,A4,0,0,0,2
41,24.5,25.0,B4,0,0,0,3
42,25.0,25.5,A4,0,0,0,2
43,25.5,26.0,B4,0,0,0,3
44,26.0,26.5,C5,0,0,0,4
45,26.5,27.0,B4,0,0,0,3
46,27.0,28.0,A4,0,0,0,2
47,28.0,28.5,G4,0,0,0,1
48,28.5,29.0,A4,0,0,0,2
49,29.0,29.5,B4,0,0,0,3
50,29.5,30.0,A4,0,0,0,2
51,30.0,32.0,G4,0,0,0,1
52,32.0,32.5,G5,0,0,0,5
53,32.5,33.0,E5,0,0,0,3
54,33.0,33.5,G5,0,0,0,5
55,33.5,34.0,E5,0,0,0,3
56,34.0,34.5,G5,0,0,0,5
57,34.5,35.0,E5,0,0,0,3
58,35.0,35.5,F5,0,0,0,4
59,35.5,36.0,E5,0,0,0,3
60,36.0,36.5,D5,0,0,0,2
61,36.5,37.0,E5,0,0,0,3
62,37.0,37.5,F5,0,0,0,4
63,38.0,38.5,F5,0,0,0,4
64,38.5,39.0,D5,0,0,0,2
65,39.0,39.5,F5,0,0,0,4
66,39.5,40.0,D5,0,0,0,2
67,40.0,40.5,F5,0,0,0,4
68,40.5,41.0,D5,0,0,0,2
69,41.0,41.5,E5,0,0,0,3
70,41.5,42.0,D5,0,0,0,2
71,42.0,42.5,C5,0,0,0,1
72,42.5,43.0,D5,0,0,0,2
73,43.0,43.5,E5,0,0,0,3
74,44.0,44.5,E5,0,0,0,3
75,44.5,45.0,C5,0,0,0,1
76,45.0,45.5,E5,0,0,0,3
77,45.5,46.0,C5,0,0,0,1
78,46.0,46.5,E5,0,0,0,3
79,46.5,47.0,C5,0,0,0,1
80,47.0,47.5,D5,0,0,0,2
81,47.5,48.0,E5,0,0,0,3
82,48.0,48.5,F5,0,0,0,4
83,48.5,49.0,E5,0,0,0,3
84,49.0,49.5,D5,0,0,0,2
85,50.0,50.5,D5,0,0,0,2
86,50.5,51.0,E5,0,0,0,3
87,51.0,51.5,D5,0,0,0,2
88,51.5,52.0,E5,0,0,0,3
89,52.0,52.5,C5,0,0,0,1
90,52.5,53.0,D5,0,0,0,2
91,53.0,54.0,B4,0,0,0,1
92,54.0,54.5,G5,0,0,0,5
93,55.0,55.5,G5,0,0,0,5
94,56.0,56.5,G5,0,0,0,5
95,56.5,57.0,E5,0,0,0,3
96,57.0,57.5,G5,0,0,0,5
97,57.5,58.0,E5,0,0,0,3
98,58.0,58.5,G5,0,0,0,5
99,58.5,59.0,E5,0,0,0,3
100,59.0,59.5,F5,0,0,0,4
101,59.5,60.0,E5,0,0,0,3
102,60.0,60.5,D5,0,0,0,2
103,60.5,61.0,E5,0,0,0,3
104,61.0,61.5,F5,0,0,0,4
105,62.0,62.5,F5,0,0,0,4
106,62.5,63.0,D5,0,0,0,2
107,63.0,63.5,F5,0,0,0,4
108,63.5,64.0,D5,0,0,0,2
109,64.0,64.5,F5,0,0,0,4
110,64.5,65.0,D5,0,0,0,2
111,65.0,65.5,E5,0,0,0,3
112,65.5,66.0,D5,0,0,0,2
113,66.0,66.5,C5,0,0,0,1
114,66.5,67.0,D5,0,0,0,2
115,67.0,67.5,E5,0,0,0,3
116,68.0,68.5,E5,0,0,0,3
117,68.5,69.0,C5,0,0,0,1
118,69.0,69.5,E5,0,0,0,3
119,69.5,70.0,C5,0,0,0,1
120,70.0,70.5,E5,0,0,0,3
121,70.5,71.0,C5,0,0,0,1
122,71.0,71.5,D5,0,0,0,2
123,71.5,72.0,E5,0,0,0,3
124,72.0,72.5,F5,0,0,0,4
125,72.5,73.0,G5,0,0,0,5
126,73.0,73.5,F5,0,0,0,4
127,74.0,74.5,E5,0,0,0,3
128,74.5,75.0,G5,0,0,0,5
129,75.0,75.5,E5,0,0,0,3
130,75.5,76.0,G5,0,0,0,5
131,76.0,76.5,D5,0,0,0,2
132,76.5,77.0,G5,0,0,0,5
133,77.0,77.5,C5,0,0,0,1
134,78.0,80.0,C5,0,0,0,1
135,80.0,81.0,D5,0,0,0,5
136,81.0,82.0,B4,0,0,0,3
137,82.0,83.0,B4,0,0,0,3
138,83.0,85.0,C5,0,0,0,4
139,86.0,87.0,C5,0,0,0,4
140,87.0,88.0,A4,0,0,0,2
141,88.0,89.0,A4,0,0,0,2
142,89.0,91.0,B4,0,0,0,3
143,92.0,93.0,B4,0,0,0,3
144,93.0,94.0,G4,0,0,0,1
145,94.0,95.0,G4,0,0,0,1
146,95.0,97.0,C5,0,0,0,4
147,98.0,99.0,D5,0,0,0,5
148,99.0,100.0,D5,0,0,0,5
149,100.0,101.0,C5,0,0,0,4
150,101.0,102.0,B4,0,0,0,3
151,102.0,104.0,G4,0,0,0,1
152,104.0,104.5,A4,0,0,0,1
153,104.5,105.0,C5,0,0,0,3
154,105.0,105.5,A4,0,0,0,1
155,105.5,106.0,C5,0,0,0,3
156,106.0,106.5,A4,0,0,0,1
157,106.5,107.0,C5,0,0,0,3
158,107.0,107.5,B4,0,0,0,2
159,107.5,108.0,A4,0,0,0,1
160,112.0,112.5,A4,0,0,0,1
161,112.5,113.0,C5,0,0,0,3
162,113.0,113.5,A4,0,0,0,1
163,113.5,114.0,C5,0,0,0,3
164,114.0,114.5,A4,0,0,0,1
165,114.5,115.0,C5,0,0,0,3
166,115.0,115.5,B4,0,0,0,2
167,115.5,116.0,A4,0,0,0,1
168,116.0,116.5,B4,0,0,0,2
169,116.5,117.0,E5,0,0,0,5
170,117.0,118.0,A4,0,0,0,1
171,118.0,119.0,B4,0,0,0,2
172,119.0,119.5,C5,0,0,0,3
173,119.5,120.0,E5,0,0,0,5
174,120.0,120.5,C5,0,0,0,3
175,120.5,121.0,E5,0,0,0,5
176,121.0,121.5,C5,0,0,0,3
177,121.5,122.0,E5,0,0,0,5
178,122.0,122.5,D5,0,0,0,4
179,122.5,123.0,C5,0,0,0,3
180,123.0,123.5,B4,0,0,0,2
181,123.5,124.0,D5,0,0,0,4
182,124.0,124.5,B4,0,0,0,2
183,124.5,125.0,D5,0,0,0,4
184,125.0,125.5,B4,0,0,0,2
185,125.5,126.0,D5,0,0,0,4
186,126.0,126.5,C5,0,0,0,3
187,126.5,127.0,B4,0,0,0,2
188,127.0,127.5,A4,0,0,0,1
189,127.5,128.0,C5,0,0,0,3
190,128.0,128.5,A4,0,0,0,1
191,128.5,129.0,C5,0,0,0,3
192,129.0,129.5,A4,0,0,0,1
193,129.5,130.0,C5,0,0,0,3
194,130.0,130.5,B4,0,0,0,2
195,130.5,131.0,A4,0,0,0,1
196,133.0,133.5,A4,0,0,0,1
197,133.5,134.0,B4,0,0,0,2
198,134.0,134.5,C5,0,0,0,3
199,134.5,135.0,D5,0,0,0,4
200,135.0,139.0,G4,0,0,0,5
201,135.0,139.0,E5,0,0,0,1
202,139.0,143.0,G4,0,0,0,4
203,139.0,143.0,D5,0,0,0,1
204,143.0,147.0,A4,0,0,0,3
205,143.0,147.0,C5,0,0,0,1
206,147.0,147.5,G#4,0,0,0,1
207,147.5,148.0,B4,0,0,0,2
208,148.0,148.5,E5,0,0,0,5
209,148.5,149.0,G#4,0,0,0,2
210,149.0,151.0,A4,0,0,0,3
211,151.0,151.5,D5,0,0,0,1
212,151.5,152.0,E5,0,0,0,2
213,152.0,153.0,F#5,0,0,0,3
214,153.0,153.5,F#5,0,0,0,3
215,153.5,154.0,G5,0,0,0,4
216,154.0,155.0,A5,0,0,0,5
217,155.0,155.5,G5,0,0,0,4
218,155.5,156.0,F#5,0,0,0,3
219,156.0,157.0,E5,0,0,0,2
220,157.0,157.5,F#5,0,0,0,3
221,157.5,158.0,E5,0,0,0,2
222,158.0,159.0,D5,0,0,0,1
223,159.0,159.5,D5,0,0,0,1
224,159.5,160.0,E5,0,0,0,2
225,160.0,161.0,F#5,0,0,0,3
226,161.0,161.5,F#5,0,0,0,3
227,161.5,162.0,G5,0,0,0,4
228,162.0,163.0,A5,0,0,0,5
229,163.0,163.5,G5,0,0,0,4
230,163.5,164.0,F#5,0,0,0,3
231,164.0,165.0,E5,0,0,0,2
232,165.0,165.5,F#5,0,0,0,3
233,165.5,166.0,E5,0,0,0,2
234,166.0,167.0,D5,0,0,0,1
235,167.0,167.5,E5,0,0,0,2
236,167.5,168.0,F#5,0,0,0,3
237,168.0,169.0,G5,0,0,0,4
238,169.0,169.5,F#5,0,0,0,3
239,169.5,170.0,G5,0,0,0,4
240,170.0,171.0,A5,0,0,0,5
241,171.0,171.5,G5,0,0,0,4
242,171.5,172.0,F#5,0,0,0,3
243,172.0,173.0,E5,0,0,0,2
244,173.0,173.5,F#5,0,0,0,3
245,173.5,174.0,E5,0,0,0,2
246,174.0,175.0,D5,0,0,0,1
247,176.0,177.0,E5,0,0,0,2
248,178.0,179.0,D5,0,0,0,3
249,178.0,179.0,F#5,0,0,0,1
250,180.0,181.0,E5,0,0,0,2
251,181.0,182.0,D5,0,0,0,1
252,183.0,183.25,G4,0,0,0,1
253,183.25,183.5,A4,0,0,0,2
254,183.5,184.0,B4,0,0,0,3
255,184.0,184.25,A4,0,0,0,2
256,184.25,184.5,B4,0,0,0,3
257,184.5,185.0,C5,0,0,0,4
258,185.0,185.25,B4,0,0,0,3
259,185.25,185.5,C5,0,0,0,4
260,185.5,186.0,D5,0,0,0,5
261,186.0,186.5,C5,0,0,0,4
262,186.5,187.0,B4,0,0,0,3
263,187.0,187.25,A4,0,0,0,2
264,187.25,187.5,B4,0,0,0,3
265,187.5,188.0,C5,0,0,0,4
266,188.0,188.5,B4,0,0,0,3
267,188.5,189.0,G4,0,0,0,1
268,189.0,190.0,B4,0,0,0,3
269,190.0,191.0,A4,0,0,0,2
270,191.0,191.25,G4,0,0,0,1
271,191.25,191.5,A4,0,0,0,2
272,191.5,192.0,B4,0,0,0,3
273,192.0,192.25,A4,0,0,0,2
274,192.25,192.5,B4,0,0,0,3
275,192.5,193.0,C5,0,0,0,4
276,193.0,193.25,B4,0,0,0,3
277,193.25,193.5,C5,0,0,0,4
278,193.5,194.0,D5,0,0,0,5
279,194.0,194.5,C5,0,0,0,4
280,194.5,195.0,B4,0,0,0,3
281,195.0,195.25,A4,0,0,0,2
282,195.25,195.5,B4,0,0,0,3
283,195.5,196.0,C5,0,0,0,4
284,196.0,196.5,B4,0,0,0,3
285,196.5,197.0,A4,0,0,0,2
286,197.0,199.0,G4,0,0,0,1
287,199.0,201.0,F#4,0,0,0,5
288,199.0,201.0,D5,0,0,0,1
289,201.0,203.0,G4,0,0,0,5
290,201.0,203.0,D5,0,0,0,1
291,203.0,205.0,F#4,0,0,0,5
292,203.0,205.0,D5,0,0,0,1
293,205.0,207.0,F#4,0,0,0,5
294,205.0,207.0,D5,0,0,0,1
295,207.0,207.25,G4,0,0,0,1
296,207.25,207.5,A4,0,0,0,2
297,207.5,208.0,B4,0,0,0,3
298,208.0,208.25,A4,0,0,0,2
299,208.25,208.5,B4,0,0,0,3
300,208.5,209.0,C5,0,0,0,4
301,209.0,209.25,B4,0,0,0,3
302,209.25,209.5,C5,0,0,0,4
303,209.5,210.0,D5,0,0,0,5
304,210.0,210.5,C5,0,0,0,4
305,210.5,211.0,B4,0,0,0,3
306,211.0,211.25,A4,0,0,0,2
