0,2.0,2.5,D6,0,0,0,3
1,2.0,2.5,F6,0,0,0,5
2,2.5,3.0,A#5,0,0,0,1
3,3.0,3.5,B5,0,0,0,2
4,3.0,3.5,D6,0,0,0,3
5,3.5,4.0,F##5,0,0,0,1
6,4.0,4.5,G#5,0,0,0,3
7,4.0,4.5,B5,0,0,0,5
8,4.5,5.0,E5,0,0,0,2
9,5.0,5.5,E#5,0,0,0,1
10,5.0,5.5,G#5,0,0,0,4
11,5.5,6.0,C#5,0,0,0,2
12,6.0,6.5,D5,0,0,0,3
13,6.0,6.5,F5,0,0,0,5
14,6.5,7.0,A#4,0,0,0,2
15,7.0,7.5,B4,0,0,0,3
16,7.0,7.5,D5,0,0,0,5
17,7.5,8.0,F4,0,0,0,1
18,8.0,10.0,E4,0,0,0,2
19,10.0,11.0,A4,0,0,0,1
20,11.0,11.33,G#4,0,0,0,2
21,11.33,11.66,A4,0,0,0,1
22,11.66,11.99,G#4,0,0,0,2
23,11.99,12.49,F##4,0,0,0,1
24,12.49,12.99,G#4,0,0,0,2
25,12.99,13.49,A4,0,0,0,3
26,13.49,13.99,B4,0,0,0,4
27,13.99,15.99,E4,0,0,0,1
28,15.99,16.99,C5,0,0,0,3
29,16.99,17.99,B4,0,0,0,2
30,17.99,18.49,A#4,0,0,0,1
31,18.49,18.99,B4,0,0,0,2
32,18.99,19.49,C5,0,0,0,3
33,19.49,19.99,D5,0,0,0,4
34,19.99,20.99,E5,0,0,0,1
35,20.99,21.49,E6,0,0,0,5
36,21.49,21.99,E5,0,0,0,1
37,21.99,22.49,E6,0,0,0,5
38,22.49,22.99,D#5,0,0,0,1
39,22.99,23.49,E6,0,0,0,5
40,23.49,23.99,D5,0,0,0,1
41,23.99,24.49,E5,0,0,0,2
42,24.49,24.99,C5,0,0,0,1
43,24.99,25.49,E5,0,0,0,4
44,25.49,25.99,B4,0,0,0,2
45,25.99,26.32,A4,0,0,0,1
46,26.32,26.65,B4,0,0,0,2
47,26.65,26.98,A4,0,0,0,1
48,26.98,27.48,G#4,0,0,0,2
49,27.48,27.98,A4,0,0,0,1
50,27.98,28.73,D5,0,0,0,3
51,28.73,28.98,C5,0,0,0,2
52,28.98,29.48,B4,0,0,0,1
53,29.48,29.98,E5,0,0,0,5
54,29.98,30.48,E4,0,0,0,1
55,30.48,30.98,E4,0,0,0,1
56,30.98,31.73,F4,0,0,0,2
57,31.73,31.98,E4,0,0,0,1
58,31.98,33.98,E4,0,0,0,1
59,33.98,34.98,A4,0,0,0,3
60,34.98,35.31,G#4,0,0,0,2
61,35.31,35.64,A4,0,0,0,3
62,35.64,35.97,G#4,0,0,0,2
63,35.97,36.47,F##4,0,0,0,1
64,36.47,36.97,G#4,0,0,0,2
65,36.97,37.47,A4,0,0,0,3
66,37.47,37.97,B4,0,0,0,4
0,0.0,1.0,A3,0,0,1,-2
1,1.0,2.0,A2,0,0,1,-5
2,1.0,2.0,D3,0,0,1,-3
3,1.0,2.0,F3,0,0,1,-2
4,1.0,2.0,B3,0,0,1,-1
5,2.0,3.0,A2,0,0,1,-5
6,2.0,3.0,D3,0,0,1,-3
7,2.0,3.0,F3,0,0,1,-2
8,2.0,3.0,B3,0,0,1,-1
9,3.0,4.0,A2,0,0,1,-5
10,3.0,4.0,D3,0,0,1,-3
11,3.0,4.0,F3,0,0,1,-2
12,3.0,4.0,B3,0,0,1,-1
13,4.0,5.0,A2,0,0,1,-5
